lat,lng,signal_dbm,network_type,mcc,mnc,cell_id,range,samples
12.93,77.6,-95,3G,404,86,20547364,1000,1
12.93,77.6,-95,3G,404,86,20590002,1000,1
12.93,77.6,-95,3G,404,86,20590000,1000,1
12.93,77.6,-95,4G,405,861,855573,1000,1
12.93,77.6,-95,4G,405,861,855571,1000,1
12.93,77.6,-95,2G,405,10,32131,1000,1
12.93,77.6,-95,4G,404,45,587264,1000,1
12.93,77.6,-95,2G,404,86,3673,1000,1
12.93,77.6,-95,2G,404,86,19571,1000,1
12.93,77.61,-95,2G,404,45,61353,1000,1
12.93,77.62,-95,3G,404,86,20592710,1000,1
12.93,77.61,-95,2G,404,86,43773,1000,1
12.93,77.61,-95,3G,405,34,161317,1000,1
12.93,77.61,-95,3G,404,45,26286188,1000,1
12.93,77.61,-95,3G,404,45,26333079,1000,1
12.93,77.61,-95,3G,404,45,26414710,1000,1
12.93,77.61,-95,4G,405,861,857124,1000,1
12.93,77.61,-95,3G,404,45,26434191,1000,1
12.93,77.61,-95,2G,404,70,3703,1000,1
12.93,77.61,-95,2G,404,86,43772,1000,1
12.93,77.61,-95,2G,404,86,12101,1000,1
12.93,77.61,-95,3G,404,45,26341293,1000,1
12.93,77.61,-95,2G,404,45,33537,1000,1
12.93,77.61,-95,3G,405,34,4543,1000,1
12.93,77.61,-95,3G,405,34,12101,1000,1
12.93,77.61,-95,3G,405,34,12103,1000,1
12.93,77.61,-95,3G,405,34,26414710,1000,1
12.93,77.61,-95,2G,404,45,65535,1000,1
12.93,77.61,-95,2G,404,45,40421,1000,1
12.93,77.61,-95,3G,404,45,26341287,1000,1
12.93,77.61,-95,3G,404,45,47633,1000,1
12.93,77.61,-95,3G,404,45,26332888,1000,1
12.93,77.61,-95,3G,405,803,26414710,1000,1
12.93,77.61,-95,3G,404,71,20414998,1000,1
12.93,77.61,-95,2G,405,34,6951,1000,1
12.93,77.61,-95,3G,404,86,26414710,1000,1
12.93,77.61,-95,3G,404,86,26412319,1000,1
12.93,77.61,-95,2G,404,45,61047,1000,1
12.93,77.61,-95,2G,405,34,43772,1000,1
12.93,77.61,-95,3G,404,86,20603931,1000,1
12.93,77.61,-95,3G,404,45,20599551,1000,1
12.93,77.61,-95,3G,404,86,6251,1000,1
12.93,77.61,-95,4G,404,86,205920519,1000,1
12.93,77.61,-95,2G,404,45,61351,1000,1
12.93,77.62,-95,2G,404,86,1422,1000,1
12.93,77.63,-95,4G,404,45,162826,1000,1
12.93,77.62,-95,2G,404,86,63243,1000,1
12.93,77.63,-95,4G,404,86,204977416,1000,1
12.93,77.62,-95,3G,405,34,189388,1000,1
12.93,77.62,-95,3G,405,803,13183984,1000,1
12.93,77.62,-95,3G,404,86,20853636,1000,1
12.93,77.62,-95,3G,404,86,30603,1000,1
12.93,77.62,-95,2G,404,86,11943,1000,1
12.93,77.62,-95,2G,404,86,12821,1000,1
12.93,77.62,-95,2G,404,86,50101,1000,1
12.93,77.62,-95,2G,404,86,61011,1000,1
12.93,77.62,-95,4G,404,45,84748,1000,1
12.93,77.62,-95,2G,404,86,1423,1000,1
12.93,77.62,-95,4G,405,861,1076242,1000,1
12.93,77.62,-95,4G,404,45,84738,1000,1
12.93,77.62,-95,3G,404,45,26414320,1000,1
12.93,77.62,-95,3G,405,34,169207,1000,1
12.93,77.62,-95,3G,404,71,20415119,1000,1
12.93,77.62,-95,2G,405,10,61313,1000,1
12.93,77.62,-95,4G,404,45,84737,1000,1
12.93,77.62,-95,4G,404,44,11240490,1000,1
12.93,77.62,-95,4G,404,45,84747,1000,1
12.93,77.62,-95,4G,405,861,1076241,1000,1
12.93,77.63,-95,2G,404,45,1783,1000,1
12.93,77.63,-95,2G,405,10,61312,1000,1
12.93,77.63,-95,3G,404,45,26465091,1000,1
12.93,77.63,-95,3G,404,45,26414326,1000,1
12.93,77.63,-95,4G,405,861,1548818,1000,1
12.93,77.63,-95,4G,405,861,1548837,1000,1
12.93,77.63,-95,3G,405,34,138038,1000,1
12.93,77.63,-95,4G,404,45,45570,1000,1
12.93,77.63,-95,2G,404,86,4552,1000,1
12.93,77.63,-95,2G,404,86,4553,1000,1
12.93,77.63,-95,4G,404,45,45580,1000,1
12.93,77.63,-95,4G,405,861,1548836,1000,1
12.93,77.63,-95,2G,405,34,6963,1000,1
12.93,77.63,-95,2G,404,86,4551,1000,1
12.93,77.63,-95,4G,404,45,45579,1000,1
12.93,77.63,-95,2G,404,45,161,1000,1
12.93,77.63,-95,4G,405,861,115219,1000,1
12.93,77.63,-95,2G,405,10,60202,1000,1
12.93,77.63,-95,4G,405,861,114737,1000,1
12.93,77.63,-95,4G,405,861,114708,1000,1
12.93,77.63,-95,2G,404,44,4552,1000,1
12.93,77.63,-95,2G,404,44,1413,1000,1
12.93,77.63,-95,2G,404,44,4551,1000,1
12.93,77.63,-95,2G,404,86,6932,1000,1
12.93,77.63,-95,2G,404,45,463,1000,1
12.93,77.63,-95,2G,404,45,452,1000,1
12.93,77.63,-95,2G,404,44,6932,1000,1
12.93,77.63,-95,2G,404,45,2291,1000,1
12.93,77.63,-95,2G,404,86,11273,1000,1
12.93,77.63,-95,3G,404,45,51081,1000,1
12.93,77.63,-95,3G,404,45,26441150,1000,1
12.93,77.63,-95,3G,405,34,159237,1000,1
12.93,77.63,-95,2G,404,45,13221,1000,1
12.93,77.63,-95,2G,404,45,47471,1000,1
12.93,77.63,-95,2G,405,34,13503,1000,1
12.93,77.63,-95,3G,404,86,20851856,1000,1
12.93,77.63,-95,4G,404,45,1451265,1000,1
12.93,77.63,-95,2G,404,44,11273,1000,1
12.93,77.63,-95,2G,404,44,11272,1000,1
12.93,77.63,-95,2G,404,44,47223,1000,1
12.93,77.63,-95,2G,404,86,11272,1000,1
12.93,77.63,-95,2G,405,34,871,1000,1
12.93,77.63,-95,2G,405,34,62292,1000,1
12.93,77.63,-95,2G,405,34,15503,1000,1
12.93,77.63,-95,2G,405,34,47223,1000,1
12.93,77.63,-95,2G,405,34,11272,1000,1
12.93,77.63,-95,4G,404,44,11105579,1000,1
12.93,77.63,-95,3G,404,71,2711,1000,1
12.93,77.63,-95,3G,404,71,2713,1000,1
12.93,77.63,-95,4G,405,861,114705,1000,1
12.93,77.63,-95,2G,404,86,61514,1000,1
12.93,77.63,-95,2G,404,86,47222,1000,1
12.93,77.63,-95,2G,404,45,56692,1000,1
12.93,77.63,-95,3G,404,45,26424229,1000,1
12.93,77.63,-95,3G,404,45,26441149,1000,1
12.93,77.63,-95,2G,405,34,13502,1000,1
12.93,77.63,-95,2G,405,34,28161,1000,1
12.93,77.63,-95,2G,404,86,47221,1000,1
12.93,77.64,-95,4G,404,45,160522,1000,1
12.93,77.65,-95,2G,405,10,39422,1000,1
12.93,77.64,-95,2G,404,86,4561,1226,1
12.93,77.64,-95,2G,404,86,1551,5145,1
12.94,77.64,-95,3G,404,45,26429885,4592,1
12.94,77.65,-95,4G,404,45,297995,1000,1
12.93,77.67,-95,2G,404,45,59802,2187,1
12.93,77.67,-95,4G,404,45,453898,1426,1
12.93,77.66,-95,3G,404,86,20868775,1518,1
12.93,77.66,-95,2G,404,45,17731,1000,1
12.94,77.66,-95,3G,404,71,20991765,1561,1
12.94,77.67,-95,3G,405,34,189187,1758,1
12.93,77.68,-95,2G,404,45,35671,1000,1
12.93,77.68,-95,4G,404,45,703754,1000,1
12.93,77.67,-95,2G,404,86,20013,1000,1
12.93,77.67,-95,4G,404,45,1446146,1000,1
12.93,77.67,-95,3G,404,86,20903856,1000,1
12.93,77.68,-95,2G,404,86,36462,1000,1
12.93,77.68,-95,4G,405,861,1589795,1000,1
12.93,77.68,-95,3G,404,45,27420640,1000,1
12.93,77.68,-95,2G,404,86,64401,1000,1
12.93,77.68,-95,3G,404,86,20851904,1000,1
12.93,77.68,-95,4G,404,86,205091078,1000,1
12.93,77.68,-95,3G,405,34,136289,1000,1
12.93,77.68,-95,3G,404,45,27421539,1000,1
12.93,77.68,-95,3G,404,45,27396979,1000,1
12.93,77.68,-95,2G,404,86,11371,1000,1
12.93,77.68,-95,4G,404,45,703744,1000,1
12.93,77.68,-95,4G,404,86,205623048,1000,1
12.93,77.68,-95,3G,405,34,27601,1000,1
12.93,77.68,-95,3G,404,45,27421547,1000,1
12.93,77.68,-95,4G,404,86,205623046,1000,1
12.93,77.68,-95,2G,405,34,40763,1000,1
12.93,77.68,-95,4G,405,861,1565200,1000,1
12.93,77.68,-95,4G,404,45,703746,1000,1
12.93,77.68,-95,2G,404,45,27493,1000,1
12.93,77.68,-95,3G,404,45,27421541,1000,1
12.93,77.68,-95,3G,404,45,27449319,8445,1
12.93,77.68,-95,3G,404,86,20903866,1000,1
12.93,77.68,-95,2G,404,45,49803,1000,1
12.93,77.67,-95,2G,404,86,18001,1000,1
12.93,77.68,-95,3G,405,34,171839,1000,1
12.93,77.68,-95,2G,404,44,261,1100,1
12.93,77.67,-95,2G,404,45,34201,4493,1
12.93,77.67,-95,2G,404,45,52902,1000,1
12.93,77.68,-95,3G,404,45,27423719,1000,1
12.93,77.68,-95,2G,404,45,29671,1000,1
12.93,77.68,-95,3G,404,45,27450539,1000,1
12.93,77.68,-95,4G,405,861,1565234,1000,1
12.93,77.68,-95,4G,404,45,1446144,1000,1
12.93,77.67,-95,4G,404,44,11536425,2735,1
12.93,77.67,-95,4G,404,45,1446154,1000,1
12.93,77.67,-95,3G,404,86,20856004,1000,1
12.93,77.68,-95,4G,404,45,759552,1000,1
12.93,77.68,-95,2G,404,45,34442,1000,1
12.93,77.69,-95,4G,405,861,883473,1000,1
12.93,77.68,-95,2G,405,803,63053,1000,1
12.93,77.68,-95,3G,404,86,20902285,2202,1
12.93,77.68,-95,4G,405,861,883505,1000,1
12.93,77.69,-95,2G,404,86,3252,1000,1
12.93,77.69,-95,4G,405,861,883476,1000,1
12.93,77.69,-95,4G,405,861,883492,1000,1
12.93,77.68,-95,2G,404,86,3253,1000,1
12.93,77.68,-95,3G,404,86,27449319,1000,1
12.93,77.69,-95,2G,404,45,12211,1000,1
12.93,77.68,-95,4G,405,861,1565232,1000,1
12.93,77.68,-95,3G,404,86,27406261,1000,1
12.93,77.68,-95,3G,404,45,27449320,1000,1
12.93,77.68,-95,2G,404,86,53241,1000,1
12.93,77.68,-95,2G,404,45,11642,1000,1
12.93,77.68,-95,3G,404,45,39482,1000,1
12.93,77.69,-95,2G,404,45,23593,1000,1
12.93,77.69,-95,2G,404,45,23592,1000,1
12.93,77.69,-95,2G,404,45,23594,1000,1
12.93,77.69,-95,3G,404,71,20992016,1000,1
12.93,77.69,-95,3G,404,45,27442590,1000,1
12.93,77.69,-95,3G,404,45,40343,1000,1
12.93,77.69,-95,3G,404,86,20806930,1000,1
12.93,77.69,-95,2G,404,86,12211,1000,1
12.93,77.69,-95,2G,404,86,23592,1000,1
12.93,77.69,-95,2G,404,86,3251,1000,1
12.93,77.69,-95,2G,404,86,61441,1000,1
12.93,77.69,-95,3G,405,34,158717,1000,1
12.93,77.69,-95,3G,404,45,27417647,1000,1
12.93,77.69,-95,4G,404,45,338187,1000,1
12.93,77.69,-95,4G,405,861,880690,1000,1
12.93,77.69,-95,3G,404,45,61,1000,1
12.93,77.69,-95,2G,404,44,21052,1000,1
12.93,77.69,-95,4G,404,44,11283754,1000,1
12.93,77.69,-95,4G,405,861,291121,1000,1
12.93,77.69,-95,2G,404,71,12008,1000,1
12.93,77.68,-95,4G,404,45,312576,1000,1
12.93,77.69,-95,2G,405,10,12901,1000,1
12.93,77.69,-95,4G,404,45,603906,1000,1
12.93,77.69,-95,4G,404,45,312586,1000,1
12.93,77.69,-95,4G,405,861,1556016,1000,1
12.93,77.69,-95,3G,404,42,883476,1000,1
12.93,77.68,-95,3G,404,86,20876216,2156,1
12.93,77.69,-95,3G,404,45,28813401,1000,1
12.93,77.69,-95,2G,404,45,46172,1000,1
12.93,77.69,-95,3G,404,45,27437144,1000,1
12.93,77.69,-95,3G,404,45,27437141,1000,1
12.93,77.69,-95,2G,404,86,61692,1000,1
12.93,77.69,-95,3G,404,45,27437140,1000,1
12.93,77.69,-95,2G,405,34,60811,1000,1
12.93,77.69,-95,2G,405,34,60812,1000,1
12.93,77.69,-95,2G,404,45,43091,1000,1
12.93,77.69,-95,2G,404,45,43191,1000,1
12.93,77.69,-95,3G,404,45,27437241,1000,1
12.93,77.69,-95,2G,405,34,27632,1000,1
12.93,77.69,-95,4G,404,44,11081258,1000,1
12.93,77.7,-95,2G,405,803,28823,1000,1
12.93,77.69,-95,3G,404,45,27417789,1000,1
12.93,77.69,-95,4G,404,45,607754,1000,1
12.93,77.69,-95,3G,404,45,27408589,1473,1
12.93,77.69,-95,4G,404,45,1103114,1000,1
12.93,77.69,-95,2G,404,45,23741,1000,1
12.93,77.69,-95,3G,404,45,28813395,1000,1
12.93,77.69,-95,3G,404,45,27437143,1000,1
12.93,77.69,-95,4G,404,45,1103104,1000,1
12.93,77.69,-95,2G,404,45,14541,1000,1
12.93,77.69,-95,3G,404,45,27440219,1000,1
12.93,77.69,-95,2G,404,86,22961,1000,1
12.93,77.69,-95,2G,404,71,3661,1000,1
12.93,77.69,-95,2G,404,71,3662,1000,1
12.93,77.69,-95,2G,404,71,251,1000,1
12.93,77.69,-95,2G,404,71,1301,1000,1
12.93,77.69,-95,3G,404,45,27440223,1000,1
12.93,77.69,-95,3G,404,45,27440226,1000,1
12.93,77.69,-95,3G,404,45,27440225,1000,1
12.93,77.69,-95,3G,405,34,158707,1000,1
12.93,77.69,-95,4G,404,45,1181952,1000,1
12.93,77.69,-95,4G,404,45,680704,1000,1
12.93,77.69,-95,4G,404,45,372225,1000,1
12.93,77.69,-95,4G,404,45,1181953,1000,1
12.93,77.69,-95,2G,404,86,23331,1000,1
12.93,77.69,-95,2G,404,71,10242,1000,1
12.93,77.69,-95,2G,404,71,1302,1000,1
12.93,77.69,-95,2G,404,71,3193,1000,1
12.93,77.69,-95,2G,404,71,10243,1000,1
12.93,77.69,-95,2G,404,71,1303,1000,1
12.93,77.69,-95,3G,404,45,27437146,1000,1
12.94,77.51,-95,2G,405,803,20833,1103,1
12.94,77.5,-95,2G,404,45,10862,1000,1
12.94,77.5,-95,3G,404,45,27288988,1000,1
12.94,77.5,-95,4G,404,45,1803520,1000,1
12.94,77.5,-95,4G,404,45,1803521,1000,1
12.94,77.5,-95,3G,404,45,27790896,1000,1
12.94,77.51,-95,3G,404,45,27278397,1000,1
12.94,77.51,-95,3G,404,45,27794087,1000,1
12.94,77.5,-95,3G,404,45,27813276,1000,1
12.94,77.51,-95,2G,404,44,12713,2978,1
12.94,77.51,-95,4G,405,861,1783058,1000,1
12.94,77.5,-95,2G,404,45,26011,1000,1
12.94,77.51,-95,3G,404,45,27813482,1000,1
12.94,77.51,-95,2G,404,86,9813,3854,1
12.94,77.5,-95,2G,404,71,43141,1000,1
12.94,77.5,-95,2G,404,86,18013,1000,1
12.94,77.5,-95,2G,404,45,15421,1000,1
12.94,77.5,-95,2G,404,45,26012,1000,1
12.94,77.5,-95,4G,404,45,1803522,1000,1
12.94,77.51,-95,3G,405,34,184929,1000,1
12.94,77.51,-95,3G,405,34,320200,1000,1
12.94,77.51,-95,2G,405,34,32223,1000,1
12.94,77.51,-95,2G,405,34,13093,1000,1
12.94,77.51,-95,2G,405,34,12533,1000,1
12.94,77.5,-95,4G,404,45,1595906,1000,1
12.94,77.51,-95,4G,405,861,1783056,2559,1
12.95,77.5,-95,2G,404,44,11472,1000,1
12.95,77.5,-95,4G,405,861,1659684,1000,1
12.95,77.5,-95,2G,404,45,12841,1000,1
12.95,77.5,-95,3G,404,71,20484084,1000,1
12.95,77.5,-95,2G,404,44,5823,1000,1
12.95,77.5,-95,2G,404,44,12843,1000,1
12.95,77.5,-95,2G,404,86,36362,1000,1
12.95,77.5,-95,2G,404,86,64462,1000,1
12.95,77.51,-95,3G,404,71,20484304,1000,1
12.95,77.51,-95,2G,405,34,45523,1000,1
12.95,77.51,-95,2G,405,34,43033,1000,1
12.95,77.51,-95,2G,405,34,44403,1000,1
12.95,77.51,-95,2G,405,34,44143,1000,1
12.95,77.51,-95,2G,404,45,5273,1000,1
12.95,77.51,-95,2G,404,45,7602,1000,1
12.95,77.51,-95,4G,404,44,11192619,1000,1
12.95,77.5,-95,2G,404,45,26213,1000,1
12.95,77.51,-95,2G,404,45,26212,1000,1
12.95,77.5,-95,2G,404,71,43072,1000,1
12.95,77.5,-95,2G,404,86,65162,1000,1
12.95,77.5,-95,2G,404,44,11473,1000,1
12.94,77.52,-95,4G,405,861,3763987,1000,1
12.94,77.52,-95,4G,405,861,3763984,1000,1
12.94,77.52,-95,4G,405,861,3814674,1000,1
12.94,77.51,-95,2G,404,86,8173,1654,1
12.94,77.52,-95,3G,404,45,27479325,6573,1
12.94,77.51,-95,2G,404,71,43371,1946,1
12.94,77.52,-95,2G,405,10,54783,1000,1
12.94,77.51,-95,2G,404,44,5881,1000,1
12.94,77.51,-95,2G,404,86,17823,1000,1
12.94,77.52,-95,2G,404,86,23523,1267,1
12.94,77.52,-95,2G,404,44,7723,1000,1
12.94,77.51,-95,2G,404,44,7871,1000,1
12.94,77.51,-95,2G,404,44,18113,1000,1
12.95,77.51,-95,2G,405,10,36173,1000,1
12.95,77.51,-95,2G,404,44,17704,1000,1
12.95,77.52,-95,2G,404,44,5591,1000,1
12.95,77.51,-95,2G,404,44,11292,1091,1
12.95,77.51,-95,2G,404,45,62343,1000,1
12.95,77.51,-95,2G,404,45,5132,1000,1
12.95,77.51,-95,2G,404,45,18113,1000,1
12.95,77.51,-95,2G,404,44,12733,1000,1
12.95,77.51,-95,2G,404,44,17623,1000,1
12.95,77.51,-95,2G,404,44,13952,1000,1
12.95,77.51,-95,4G,405,861,1783332,1000,1
12.95,77.51,-95,3G,404,71,20482754,24749,1
12.95,77.51,-95,2G,404,44,5173,1000,1
12.95,77.51,-95,2G,404,86,9464,1818,1
12.95,77.51,-95,2G,404,44,5132,1000,1
12.95,77.51,-95,2G,404,44,5131,1000,1
12.95,77.51,-95,3G,404,45,27491807,1000,1
12.95,77.52,-95,4G,405,861,144675,1000,1
12.94,77.52,-95,4G,404,86,206481160,1000,1
12.94,77.52,-95,2G,404,86,18982,1000,1
12.94,77.52,-95,3G,405,34,133528,1000,1
12.94,77.52,-95,3G,404,45,27475537,1000,1
12.94,77.52,-95,2G,405,10,54782,1000,1
12.94,77.53,-95,3G,404,71,20484195,1000,1
12.94,77.53,-95,2G,405,34,10602,1000,1
12.94,77.52,-95,4G,404,45,180971837,1000,1
12.94,77.52,-95,4G,404,45,200961,1000,1
12.94,77.52,-95,2G,404,71,43173,1000,1
12.94,77.52,-95,2G,404,86,63003,1000,1
12.94,77.52,-95,4G,405,861,3814676,1000,1
12.94,77.52,-95,4G,405,861,5376789,1000,1
12.94,77.52,-95,4G,405,861,2171924,1000,1
12.94,77.52,-95,4G,405,861,4462898,1000,1
12.94,77.52,-95,4G,405,861,3814692,1000,1
12.94,77.52,-95,3G,404,45,27475535,1000,1
12.94,77.52,-95,4G,404,45,408330,1000,1
12.94,77.52,-95,3G,404,45,27467436,1000,1
12.94,77.52,-95,3G,404,45,27467442,1000,1
12.94,77.52,-95,3G,405,803,13238629,1000,1
12.94,77.52,-95,2G,404,44,8423,1000,1
12.94,77.52,-95,4G,404,44,10961195,1000,1
12.94,77.52,-95,4G,405,861,144931,1000,1
12.94,77.52,-95,2G,405,803,26824,1000,1
12.94,77.52,-95,2G,405,803,26823,1000,1
12.94,77.52,-95,2G,405,803,27811,1000,1
12.94,77.52,-95,2G,405,803,27813,1000,1
12.94,77.52,-95,2G,404,44,8173,1000,1
12.94,77.52,-95,2G,404,44,18981,1000,1
12.94,77.53,-95,2G,404,45,7852,1000,1
12.94,77.53,-95,4G,404,45,200971,1000,1
12.94,77.53,-95,2G,404,86,44401,1000,1
12.94,77.52,-95,2G,404,45,15951,1000,1
12.94,77.52,-95,4G,405,861,144912,1000,1
12.94,77.53,-95,4G,405,861,762385,1000,1
12.94,77.53,-95,3G,404,71,20347043,5364,1
12.94,77.52,-95,3G,404,86,20675018,1000,1
12.94,77.53,-95,2G,404,86,43253,1000,1
12.94,77.53,-95,4G,404,45,206108180,1000,1
12.94,77.53,-95,2G,405,803,23182,1000,1
12.94,77.52,-95,3G,404,71,20484133,2379,1
12.94,77.53,-95,4G,404,45,78860,2733,1
12.94,77.53,-95,2G,405,10,36733,1000,1
12.94,77.53,-95,2G,404,45,62451,1000,1
12.94,77.52,-95,3G,404,45,27278519,1000,1
12.94,77.52,-95,4G,405,861,2271538,1000,1
12.94,77.52,-95,2G,405,10,32043,1000,1
12.94,77.53,-95,4G,405,861,4111378,1000,1
12.94,77.54,-95,4G,404,45,333569,1000,1
12.94,77.53,-95,3G,405,34,162479,1000,1
12.94,77.53,-95,2G,404,86,43243,1000,1
12.94,77.53,-95,2G,404,86,23662,1000,1
12.94,77.53,-95,4G,404,45,166994,1000,1
12.94,77.53,-95,3G,404,86,20672347,1000,1
12.94,77.53,-95,2G,404,44,5152,1000,1
12.94,77.53,-95,3G,404,71,20347302,4051,1
12.94,77.53,-95,3G,405,34,6523,1000,1
12.94,77.53,-95,3G,404,45,27483196,1000,1
12.94,77.53,-95,4G,404,44,11051306,1000,1
12.94,77.53,-95,4G,405,861,290597,1000,1
12.94,77.53,-95,3G,404,45,27483202,1000,1
12.94,77.53,-95,3G,404,45,28383617,1000,1
12.94,77.53,-95,4G,404,86,204959494,1000,1
12.94,77.53,-95,4G,405,861,2087954,1000,1
12.94,77.54,-95,2G,405,10,30732,1000,1
12.94,77.54,-95,4G,404,45,166922,1000,1
12.94,77.54,-95,3G,405,34,162709,1000,1
12.94,77.54,-95,2G,404,86,19442,1000,1
12.94,77.54,-95,4G,404,86,205297672,1000,1
12.94,77.54,-95,2G,404,44,11381,1000,1
12.94,77.54,-95,3G,404,45,28390121,1000,1
12.94,77.54,-95,4G,404,45,333579,1000,1
12.94,77.54,-95,2G,404,45,17472,1000,1
12.94,77.54,-95,2G,404,45,17471,1000,1
12.94,77.54,-95,2G,405,34,26863,1000,1
12.94,77.53,-95,2G,404,86,43241,1000,1
12.94,77.53,-95,2G,404,45,20181,1000,1
12.94,77.53,-95,3G,405,34,159129,1000,1
12.94,77.53,-95,4G,405,861,1173521,1000,1
12.94,77.53,-95,3G,404,86,20662257,1000,1
12.94,77.53,-95,4G,404,45,806923,1000,1
12.94,77.53,-95,2G,405,34,16792,1000,1
12.94,77.53,-95,2G,405,803,23952,1000,1
12.94,77.53,-95,3G,405,34,161789,1029,1
12.94,77.53,-95,3G,404,71,20483934,1000,1
12.94,77.54,-95,3G,405,34,162707,1000,1
12.94,77.54,-95,2G,404,71,43543,1518,1
12.94,77.54,-95,2G,404,45,13033,1000,1
12.94,77.53,-95,2G,404,86,49642,1000,1
12.94,77.53,-95,2G,404,86,16732,1000,1
12.94,77.53,-95,2G,405,34,45441,1000,1
12.94,77.54,-95,4G,404,45,333568,1000,1
12.94,77.54,-95,3G,405,34,144469,1000,1
12.94,77.54,-95,4G,404,45,333578,1000,1
12.94,77.54,-95,4G,405,861,2358033,1000,1
12.94,77.55,-95,2G,404,45,16891,1000,1
12.94,77.55,-95,4G,404,45,251781376,1000,1
12.94,77.54,-95,2G,404,44,11373,1000,1
12.94,77.55,-95,4G,404,45,333570,1000,1
12.94,77.55,-95,4G,405,861,77585,1000,1
12.94,77.55,-95,2G,404,45,20923,1000,1
12.94,77.54,-95,4G,405,861,878884,1000,1
12.94,77.54,-95,4G,405,861,77603,1000,1
12.94,77.54,-95,4G,405,861,77605,1000,1
12.94,77.54,-95,4G,405,861,878868,1000,1
12.94,77.54,-95,2G,404,45,7341,1000,1
12.94,77.55,-95,4G,405,861,77587,1000,1
12.94,77.55,-95,2G,404,86,9812,1000,1
12.94,77.54,-95,3G,404,45,27472616,1000,1
12.94,77.54,-95,2G,405,803,16443,1000,1
12.94,77.54,-95,3G,404,86,20667748,1000,1
12.94,77.54,-95,3G,404,86,20667747,1000,1
12.94,77.54,-95,2G,404,45,2353,1000,1
12.94,77.54,-95,3G,404,45,27472295,1000,1
12.94,77.54,-95,4G,404,45,325376,1000,1
12.94,77.54,-95,2G,404,45,13032,1000,1
12.94,77.54,-95,2G,404,44,17791,1000,1
12.94,77.54,-95,2G,404,44,7912,1000,1
12.94,77.54,-95,2G,404,44,17802,1000,1
12.94,77.54,-95,4G,405,861,77586,1000,1
12.94,77.54,-95,4G,404,86,205261064,1000,1
12.94,77.54,-95,2G,404,44,11391,1000,1
12.94,77.54,-95,3G,404,45,28379439,1000,1
12.94,77.55,-95,3G,404,86,20594851,1000,1
12.94,77.55,-95,4G,404,45,60171,1000,1
12.94,77.55,-95,3G,404,45,27476475,1000,1
12.94,77.55,-95,4G,404,45,60161,1000,1
12.94,77.55,-95,2G,404,86,18012,1000,1
12.94,77.55,-95,3G,405,34,44040192,1000,1
12.94,77.55,-95,4G,404,45,432394,1000,1
12.94,77.55,-95,3G,404,86,20657036,1000,1
12.94,77.55,-95,2G,404,45,16883,1000,1
12.94,77.55,-95,2G,404,45,2352,1000,1
12.94,77.55,-95,2G,404,86,12501,1000,1
12.94,77.55,-95,4G,404,86,204849160,1000,1
12.94,77.55,-95,4G,405,861,9508,1000,1
12.94,77.55,-95,4G,405,861,9489,1000,1
12.94,77.55,-95,4G,405,861,1550117,1000,1
12.94,77.55,-95,4G,405,861,876581,1000,1
12.94,77.56,-95,2G,405,34,36382,1000,1
12.94,77.56,-95,3G,404,45,28410410,1000,1
12.94,77.55,-95,2G,404,86,2081,1000,1
12.94,77.55,-95,2G,404,45,7143,1000,1
12.94,77.56,-95,2G,404,86,3643,1000,1
12.94,77.55,-95,2G,405,34,36383,1000,1
12.94,77.56,-95,3G,405,34,161309,1000,1
12.94,77.56,-95,3G,404,86,20667928,1000,1
12.94,77.56,-95,2G,404,86,40243,1000,1
12.94,77.56,-95,3G,404,71,20347722,1000,1
12.94,77.55,-95,2G,404,45,20921,1000,1
12.94,77.56,-95,3G,404,86,20665858,1000,1
12.94,77.55,-95,2G,404,45,3622,1000,1
12.94,77.55,-95,3G,405,34,16882,1000,1
12.94,77.55,-95,2G,404,45,16884,1000,1
12.94,77.55,-95,2G,404,45,16882,1000,1
12.94,77.55,-95,4G,404,45,432128,1000,1
12.94,77.55,-95,3G,404,45,26296818,1000,1
12.94,77.55,-95,3G,404,45,26296828,1000,1
12.94,77.55,-95,2G,404,44,18052,1000,1
12.94,77.55,-95,2G,404,45,56489,1000,1
12.94,77.55,-95,4G,404,45,535552,1000,1
12.94,77.55,-95,4G,404,45,182786,1000,1
12.94,77.55,-95,2G,404,45,16881,1000,1
12.94,77.55,-95,3G,404,45,27466727,1000,1
12.94,77.55,-95,3G,404,86,20672716,1000,1
12.94,77.55,-95,4G,404,86,205274120,1000,1
12.94,77.55,-95,4G,404,45,182796,1000,1
12.94,77.55,-95,4G,404,44,10999849,1000,1
12.94,77.55,-95,4G,405,861,16146,1000,1
12.94,77.55,-95,3G,404,45,28384231,1000,1
12.94,77.55,-95,3G,404,45,28384237,1000,1
12.94,77.55,-95,3G,404,45,28384236,1000,1
12.94,77.55,-95,3G,405,34,163567,1000,1
12.94,77.55,-95,4G,405,861,876564,1000,1
12.94,77.55,-95,4G,404,45,852994,1000,1
12.94,77.55,-95,4G,404,86,205274119,1000,1
12.94,77.55,-95,4G,404,44,11062315,1000,1
12.94,77.55,-95,2G,404,44,12092,1000,1
12.94,77.55,-95,3G,404,45,28384230,1000,1
12.94,77.56,-95,2G,404,45,7142,1000,1
12.94,77.56,-95,4G,404,86,207197192,1000,1
12.94,77.56,-95,2G,404,44,12041,1000,1
12.94,77.56,-95,2G,404,44,11973,1000,1
