mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,network_type
404,10,9878,39164,0,77.684569,12.87382,385,3,1,1680000000,1700000000,-109.8,UMTS
405,20,7938,52152,0,77.452296,13.08138,277,1,1,1680000000,1700000000,-106.8,LTE
405,10,8632,69217,0,77.549747,12.94498,1866,3,1,1680000000,1700000000,-93.5,UMTS
405,1,3674,52428,0,77.659289,12.812759,1841,4,1,1680000000,1700000000,-96.8,UMTS
405,472,6748,51140,0,77.540673,13.017755,1419,4,1,1680000000,1700000000,-103.0,UMTS
404,472,910,25433,0,77.616838,12.958833,1762,10,1,1680000000,1700000000,-89.7,NR
404,472,2645,74441,0,77.724873,12.943386,173,8,1,1680000000,1700000000,-100.9,NR
405,472,2992,66381,0,77.488846,12.817431,1795,4,1,1680000000,1700000000,-106.4,UMTS
405,10,8346,82540,0,77.631514,12.98437,670,24,1,1680000000,1700000000,-90.5,LTE
404,10,5168,4903,0,77.58272,12.923392,1490,7,1,1680000000,1700000000,-98.9,UMTS
405,472,8330,14738,0,77.719282,12.935664,1391,10,1,1680000000,1700000000,-114.2,UMTS
405,1,3505,31293,0,77.659135,13.066629,906,1,1,1680000000,1700000000,-90.4,UMTS
405,20,3142,64426,0,77.575037,13.061588,836,12,1,1680000000,1700000000,-101.3,GSM
405,472,4001,20137,0,77.677202,13.093278,755,1,1,1680000000,1700000000,-102.7,GSM
405,472,6022,13661,0,77.438534,12.725092,274,2,1,1680000000,1700000000,-94.6,GSM
404,472,6636,23739,0,77.557853,13.052311,1687,7,1,1680000000,1700000000,-93.1,GSM
404,472,7067,56849,0,77.733297,13.179561,1765,2,1,1680000000,1700000000,-111.0,GSM
405,472,5094,63770,0,77.779737,13.060775,234,4,1,1680000000,1700000000,-112.0,GSM
404,10,1529,71429,0,77.616857,12.998724,638,10,1,1680000000,1700000000,-98.0,LTE
404,472,7605,97654,0,77.483068,12.989466,1881,3,1,1680000000,1700000000,-110.3,UMTS
405,472,7355,54211,0,77.718899,12.765667,225,4,1,1680000000,1700000000,-107.5,GSM
405,1,174,97724,0,77.574149,12.988858,650,10,1,1680000000,1700000000,-97.2,UMTS
404,10,2644,57338,0,77.671948,12.798551,504,5,1,1680000000,1700000000,-113.9,GSM
404,1,5040,18195,0,77.587167,12.75982,1422,1,1,1680000000,1700000000,-110.7,GSM
404,472,4316,59164,0,77.686648,12.753857,517,1,1,1680000000,1700000000,-96.9,UMTS
404,472,7865,14254,0,77.620175,12.946312,149,9,1,1680000000,1700000000,-81.5,NR
405,10,7087,96926,0,77.482908,12.84921,513,2,1,1680000000,1700000000,-101.3,LTE
405,472,3304,46644,0,77.683587,13.192352,634,1,1,1680000000,1700000000,-104.0,LTE
404,472,5059,15123,0,77.615266,13.041776,1092,23,1,1680000000,1700000000,-104.9,GSM
404,10,9797,96136,0,77.617804,13.100406,621,7,1,1680000000,1700000000,-109.7,GSM
405,10,1738,74949,0,77.676804,12.993243,1459,9,1,1680000000,1700000000,-99.7,LTE
405,10,1735,27254,0,77.66522,12.955713,544,4,1,1680000000,1700000000,-93.0,UMTS
405,10,7134,2421,0,77.686736,12.995127,752,1,1,1680000000,1700000000,-103.3,GSM
405,10,1381,17653,0,77.490607,12.836352,1120,2,1,1680000000,1700000000,-108.8,UMTS
404,472,2952,15158,0,77.593553,13.050398,1028,14,1,1680000000,1700000000,-101.2,LTE
404,472,7082,59498,0,77.726121,13.094717,388,4,1,1680000000,1700000000,-114.1,GSM
404,472,1832,85523,0,77.509141,13.127024,872,2,1,1680000000,1700000000,-107.2,UMTS
405,472,4335,2870,0,77.620782,13.144435,1919,4,1,1680000000,1700000000,-105.8,UMTS
404,1,7522,44892,0,77.446808,13.089567,768,3,1,1680000000,1700000000,-120.0,GSM
404,10,9979,62087,0,77.504199,13.099628,357,3,1,1680000000,1700000000,-106.6,UMTS
405,20,1040,77267,0,77.590707,13.122698,702,8,1,1680000000,1700000000,-95.5,LTE
404,472,8446,44265,0,77.451812,12.744506,1423,4,1,1680000000,1700000000,-115.9,GSM
405,472,3641,41459,0,77.774608,12.937777,515,7,1,1680000000,1700000000,-99.7,UMTS
405,472,4150,68141,0,77.614313,13.166738,841,4,1,1680000000,1700000000,-119.3,UMTS
404,472,5573,94405,0,77.556723,12.955907,1425,10,1,1680000000,1700000000,-106.7,UMTS
405,472,3576,84482,0,77.618465,13.096236,801,2,1,1680000000,1700000000,-95.5,UMTS
405,20,880,56704,0,77.533135,12.998484,1462,10,1,1680000000,1700000000,-98.9,GSM
405,10,1101,80526,0,77.646134,12.98406,1275,20,1,1680000000,1700000000,-90.1,LTE
405,10,1495,41924,0,77.571196,12.864477,1937,2,1,1680000000,1700000000,-110.0,UMTS
405,10,5200,19691,0,77.651466,12.91387,1226,8,1,1680000000,1700000000,-95.8,GSM
405,1,7722,3586,0,77.665703,12.998367,511,24,1,1680000000,1700000000,-92.9,LTE
405,472,1360,88438,0,77.527911,12.987159,1420,8,1,1680000000,1700000000,-100.4,GSM
405,472,8089,23227,0,77.411264,12.700231,1792,1,1,1680000000,1700000000,-116.4,UMTS
404,472,917,68288,0,77.491386,13.099999,413,1,1,1680000000,1700000000,-106.5,UMTS
404,20,564,1573,0,77.455663,12.981795,467,1,1,1680000000,1700000000,-108.2,GSM
405,1,9474,8184,0,77.542359,12.992571,1550,11,1,1680000000,1700000000,-87.5,NR
405,472,4899,42065,0,77.450754,12.897869,871,4,1,1680000000,1700000000,-101.2,LTE
405,20,6889,45911,0,77.607341,13.085825,235,9,1,1680000000,1700000000,-102.0,GSM
404,20,1561,28322,0,77.416817,12.985366,184,1,1,1680000000,1700000000,-120.0,GSM
404,472,2045,64612,0,77.594371,13.071675,1498,14,1,1680000000,1700000000,-96.6,UMTS
405,472,3929,99427,0,77.753642,12.942015,1551,9,1,1680000000,1700000000,-108.4,GSM
404,10,8805,21919,0,77.782847,13.015241,288,2,1,1680000000,1700000000,-101.2,GSM
404,1,8752,50310,0,77.668215,13.10042,1044,2,1,1680000000,1700000000,-114.4,GSM
404,472,9556,90119,0,77.561088,12.895807,1082,10,1,1680000000,1700000000,-89.1,LTE
404,20,7031,41581,0,77.535562,12.976376,653,13,1,1680000000,1700000000,-101.5,UMTS
404,472,6501,33638,0,77.761407,13.029678,1312,4,1,1680000000,1700000000,-120.0,GSM
404,20,3794,10216,0,77.658588,13.117141,1072,3,1,1680000000,1700000000,-104.5,UMTS
404,10,3233,82539,0,77.649216,13.016838,1482,23,1,1680000000,1700000000,-84.7,NR
404,10,5670,31874,0,77.591703,12.882608,1280,7,1,1680000000,1700000000,-92.7,LTE
404,20,8614,25158,0,77.712881,13.175384,1010,2,1,1680000000,1700000000,-110.4,LTE
404,20,5014,76560,0,77.794552,12.891999,897,3,1,1680000000,1700000000,-101.7,GSM
405,20,3088,4567,0,77.646294,12.895605,250,3,1,1680000000,1700000000,-107.0,GSM
405,472,5149,73164,0,77.769132,12.700808,1839,3,1,1680000000,1700000000,-99.8,GSM
405,10,3192,89935,0,77.637854,12.855022,375,9,1,1680000000,1700000000,-92.8,NR
404,472,1319,4414,0,77.571968,12.931306,527,5,1,1680000000,1700000000,-101.0,UMTS
405,10,9855,45769,0,77.649585,12.978704,1774,22,1,1680000000,1700000000,-63.0,LTE
405,10,7085,86882,0,77.639918,12.983874,1625,4,1,1680000000,1700000000,-74.6,NR
405,10,8825,82656,0,77.680779,12.805777,1351,7,1,1680000000,1700000000,-98.7,UMTS
405,10,3001,84753,0,77.621834,13.098381,1375,6,1,1680000000,1700000000,-86.5,LTE
404,1,9386,40838,0,77.784782,13.173482,1891,3,1,1680000000,1700000000,-86.7,UMTS
405,472,3310,99996,0,77.700282,12.848495,1025,4,1,1680000000,1700000000,-89.5,LTE
405,10,8254,58274,0,77.762843,13.080422,955,3,1,1680000000,1700000000,-86.8,UMTS
405,472,173,43147,0,77.759461,12.991778,340,18,1,1680000000,1700000000,-94.7,LTE
405,472,5623,9732,0,77.744628,12.980368,303,21,1,1680000000,1700000000,-82.1,UMTS
405,472,8342,60817,0,77.656465,12.887028,105,3,1,1680000000,1700000000,-94.3,LTE
405,1,210,91783,0,77.670114,12.802401,1386,5,1,1680000000,1700000000,-113.4,GSM
405,20,4945,14396,0,77.602887,12.89487,955,3,1,1680000000,1700000000,-101.6,UMTS
404,1,3773,74541,0,77.626125,13.046912,125,6,1,1680000000,1700000000,-95.8,UMTS
404,1,6293,32913,0,77.726806,12.787279,763,4,1,1680000000,1700000000,-99.0,UMTS
405,472,1698,18243,0,77.43837,13.178168,1478,1,1,1680000000,1700000000,-106.3,UMTS
404,472,9048,42044,0,77.531522,12.998686,557,9,1,1680000000,1700000000,-79.9,LTE
405,10,5792,30208,0,77.629856,13.027469,813,2,1,1680000000,1700000000,-94.8,UMTS
405,10,5370,11376,0,77.658051,13.161124,365,2,1,1680000000,1700000000,-115.4,UMTS
404,10,7034,32302,0,77.675394,13.050118,529,1,1,1680000000,1700000000,-120.0,GSM
405,472,5379,80320,0,77.729901,12.930793,1639,1,1,1680000000,1700000000,-87.0,LTE
405,10,8140,49106,0,77.73984,12.894754,1690,1,1,1680000000,1700000000,-104.4,UMTS
405,10,4565,23024,0,77.50469,12.959911,282,5,1,1680000000,1700000000,-108.4,UMTS
405,472,9443,5723,0,77.616981,13.058483,1806,7,1,1680000000,1700000000,-101.4,GSM
405,10,2056,44855,0,77.577176,12.932607,1916,1,1,1680000000,1700000000,-83.4,LTE
405,10,585,90360,0,77.53351,12.92846,923,10,1,1680000000,1700000000,-92.2,GSM
404,10,8979,35413,0,77.668169,12.746338,1714,3,1,1680000000,1700000000,-97.1,LTE
404,472,7686,97608,0,77.481992,13.131125,226,3,1,1680000000,1700000000,-103.8,UMTS
405,20,1909,50098,0,77.63321,13.046587,895,7,1,1680000000,1700000000,-106.2,UMTS
404,472,7058,17307,0,77.668555,12.981677,139,9,1,1680000000,1700000000,-75.8,LTE
405,472,6387,77485,0,77.619275,12.950124,324,11,1,1680000000,1700000000,-87.5,LTE
404,20,5974,75329,0,77.54813,12.96933,1874,9,1,1680000000,1700000000,-78.8,LTE
405,10,1951,74552,0,77.688459,12.955958,1156,4,1,1680000000,1700000000,-106.2,LTE
405,472,5437,88621,0,77.713383,12.744284,427,2,1,1680000000,1700000000,-98.2,GSM
404,10,8122,66958,0,77.672687,13.069156,1093,8,1,1680000000,1700000000,-87.0,NR
404,10,1223,26163,0,77.566504,13.08594,1482,22,1,1680000000,1700000000,-101.8,NR
405,20,4019,42688,0,77.668721,13.006645,329,12,1,1680000000,1700000000,-92.6,NR
405,20,1925,5507,0,77.605963,13.001862,1740,5,1,1680000000,1700000000,-106.1,GSM
404,10,3153,68005,0,77.456492,12.845456,703,1,1,1680000000,1700000000,-112.0,GSM
404,10,8164,89600,0,77.537068,12.955473,664,2,1,1680000000,1700000000,-89.1,UMTS
405,472,2894,44528,0,77.413966,12.804806,1548,3,1,1680000000,1700000000,-120.0,GSM
404,472,5583,21441,0,77.722518,13.021105,1355,1,1,1680000000,1700000000,-118.0,UMTS
405,10,1432,13112,0,77.675552,13.177989,889,3,1,1680000000,1700000000,-110.1,GSM
405,10,4760,95245,0,77.646666,12.999298,1403,24,1,1680000000,1700000000,-87.6,NR
404,10,4117,95863,0,77.667127,13.018068,781,7,1,1680000000,1700000000,-93.8,LTE
405,472,9764,18378,0,77.651532,13.033645,1779,10,1,1680000000,1700000000,-104.8,LTE
405,472,4549,88634,0,77.73674,12.98171,1966,19,1,1680000000,1700000000,-109.7,LTE
405,10,4207,41191,0,77.511202,13.060737,357,1,1,1680000000,1700000000,-105.3,LTE
405,472,131,35456,0,77.579107,13.039444,1765,10,1,1680000000,1700000000,-76.7,LTE
405,20,5294,18646,0,77.654878,13.014896,1540,12,1,1680000000,1700000000,-92.2,LTE
404,472,4196,32225,0,77.615455,13.0712,268,9,1,1680000000,1700000000,-101.9,GSM
405,10,8279,45595,0,77.623242,12.93783,633,10,1,1680000000,1700000000,-75.4,NR
404,1,7330,97706,0,77.646099,12.963467,349,18,1,1680000000,1700000000,-76.6,LTE
404,472,1704,25384,0,77.684385,13.134187,689,2,1,1680000000,1700000000,-109.6,GSM
404,10,7383,39996,0,77.472171,12.937403,1971,8,1,1680000000,1700000000,-106.7,GSM
405,472,3804,49866,0,77.51462,12.970681,426,4,1,1680000000,1700000000,-108.1,GSM
404,10,3808,21855,0,77.667059,13.03332,279,9,1,1680000000,1700000000,-87.1,LTE
404,10,2106,14069,0,77.512459,12.963724,1736,3,1,1680000000,1700000000,-100.7,GSM
404,10,133,54967,0,77.540578,12.890772,622,3,1,1680000000,1700000000,-109.7,GSM
404,10,3302,25587,0,77.663209,12.79485,681,3,1,1680000000,1700000000,-107.9,UMTS
405,20,306,36440,0,77.581497,12.981919,203,22,1,1680000000,1700000000,-97.8,NR
404,472,1427,90219,0,77.748676,13.114325,1616,2,1,1680000000,1700000000,-106.6,UMTS
405,472,2896,41079,0,77.757113,13.007184,621,9,1,1680000000,1700000000,-87.9,LTE
404,20,6093,65980,0,77.495647,12.940061,1368,7,1,1680000000,1700000000,-83.4,LTE
404,10,2767,37828,0,77.682733,12.848191,695,6,1,1680000000,1700000000,-94.3,LTE
405,20,8954,28591,0,77.543981,13.025726,274,1,1,1680000000,1700000000,-115.2,UMTS
404,10,891,7899,0,77.636508,12.990688,862,4,1,1680000000,1700000000,-88.0,LTE
404,20,6472,19037,0,77.789393,12.838023,795,2,1,1680000000,1700000000,-108.1,UMTS
405,10,5215,32346,0,77.641654,12.98689,1299,20,1,1680000000,1700000000,-83.5,LTE
405,20,8339,10769,0,77.794333,13.089364,1873,1,1,1680000000,1700000000,-106.8,UMTS
404,1,6769,26387,0,77.744395,12.894203,1847,1,1,1680000000,1700000000,-89.1,LTE
404,10,1516,7909,0,77.453639,12.93729,415,1,1,1680000000,1700000000,-109.0,LTE
405,472,4930,74006,0,77.49299,12.890325,1580,1,1,1680000000,1700000000,-104.4,LTE
405,472,6261,30168,0,77.624518,12.946818,1762,25,1,1680000000,1700000000,-81.8,LTE
405,472,5916,99025,0,77.643654,12.873512,1995,7,1,1680000000,1700000000,-103.0,NR
405,472,6391,98695,0,77.512855,13.126609,1830,4,1,1680000000,1700000000,-95.6,UMTS
405,472,7312,78075,0,77.563738,12.762841,124,4,1,1680000000,1700000000,-86.5,UMTS
404,10,9887,56938,0,77.542265,12.838747,633,2,1,1680000000,1700000000,-109.7,GSM
405,10,3197,39017,0,77.469593,12.898305,1841,1,1,1680000000,1700000000,-106.0,UMTS
404,10,5801,50817,0,77.604631,13.075366,1832,7,1,1680000000,1700000000,-92.3,LTE
404,10,5309,37694,0,77.755194,12.871611,1762,1,1,1680000000,1700000000,-102.6,UMTS
405,472,538,70628,0,77.637845,12.858792,1747,9,1,1680000000,1700000000,-110.5,UMTS
405,472,3776,56988,0,77.535361,12.955863,634,6,1,1680000000,1700000000,-109.4,UMTS
405,472,2278,46801,0,77.653459,12.860343,1602,21,1,1680000000,1700000000,-90.1,LTE
404,10,8786,22964,0,77.464809,12.846224,1732,3,1,1680000000,1700000000,-115.4,GSM
405,472,7523,69484,0,77.561435,12.938717,1865,9,1,1680000000,1700000000,-78.9,LTE
405,472,1029,68054,0,77.572443,13.020437,319,3,1,1680000000,1700000000,-100.8,UMTS
405,10,1861,79964,0,77.402282,12.866775,1949,3,1,1680000000,1700000000,-118.6,GSM
404,20,5608,23423,0,77.583897,13.026052,543,21,1,1680000000,1700000000,-89.3,LTE
405,472,5312,10665,0,77.4422,12.919552,1741,3,1,1680000000,1700000000,-111.0,GSM
405,10,3725,90653,0,77.535807,12.905211,1392,2,1,1680000000,1700000000,-90.1,LTE
404,10,9346,87049,0,77.515404,12.710066,691,4,1,1680000000,1700000000,-94.1,UMTS
404,20,8690,78518,0,77.574686,12.891303,645,10,1,1680000000,1700000000,-88.2,LTE
404,1,4433,55015,0,77.557802,12.983112,1807,17,1,1680000000,1700000000,-84.9,NR
405,472,2446,59645,0,77.628335,13.052657,806,6,1,1680000000,1700000000,-112.1,GSM
405,472,4885,7755,0,77.596135,13.004809,103,7,1,1680000000,1700000000,-87.6,LTE
404,20,6624,50974,0,77.58478,12.997202,1623,9,1,1680000000,1700000000,-82.7,NR
404,10,201,20617,0,77.587325,12.928554,1636,1,1,1680000000,1700000000,-96.7,LTE
404,10,1669,98674,0,77.553881,13.084006,173,10,1,1680000000,1700000000,-106.3,GSM
404,10,7689,58195,0,77.62173,13.053731,1361,6,1,1680000000,1700000000,-92.6,LTE
405,10,5095,11401,0,77.590742,12.959081,267,6,1,1680000000,1700000000,-89.9,NR
405,1,9396,50956,0,77.776055,13.095741,626,2,1,1680000000,1700000000,-103.0,UMTS
404,1,7408,20117,0,77.764842,13.086505,322,4,1,1680000000,1700000000,-105.9,GSM
405,20,2673,93551,0,77.663637,13.075862,664,6,1,1680000000,1700000000,-104.7,GSM
405,472,8699,7606,0,77.462673,13.161775,778,2,1,1680000000,1700000000,-120.0,GSM
404,20,2366,55910,0,77.779012,13.047658,540,3,1,1680000000,1700000000,-93.5,GSM
404,472,3283,21137,0,77.632636,12.860817,104,8,1,1680000000,1700000000,-95.6,LTE
405,472,7068,96949,0,77.560248,12.777286,1709,1,1,1680000000,1700000000,-110.9,GSM
404,20,1112,6753,0,77.669771,12.973227,1986,8,1,1680000000,1700000000,-80.9,LTE
404,472,6298,5147,0,77.493785,12.937415,1395,16,1,1680000000,1700000000,-82.8,LTE
404,472,780,34687,0,77.716815,12.778329,1722,3,1,1680000000,1700000000,-106.2,UMTS
405,472,5091,54350,0,77.549585,13.00851,804,9,1,1680000000,1700000000,-93.0,LTE
405,20,5745,26889,0,77.686787,12.933887,621,25,1,1680000000,1700000000,-101.9,LTE
404,10,2943,62399,0,77.600794,12.783656,1671,4,1,1680000000,1700000000,-100.0,GSM
405,10,5102,45926,0,77.670615,12.966738,1386,5,1,1680000000,1700000000,-95.2,LTE
404,472,6911,43776,0,77.423441,12.837569,1649,3,1,1680000000,1700000000,-93.9,LTE
404,20,5107,44633,0,77.692566,12.981825,1581,2,1,1680000000,1700000000,-113.0,GSM
405,20,8034,88928,0,77.654515,13.068969,854,16,1,1680000000,1700000000,-109.9,UMTS
404,472,3406,31508,0,77.725166,12.926196,1757,10,1,1680000000,1700000000,-110.8,GSM
405,10,231,14015,0,77.655532,13.017779,1972,24,1,1680000000,1700000000,-101.0,NR
405,472,3571,10061,0,77.435658,12.855353,824,1,1,1680000000,1700000000,-111.9,UMTS
405,1,9932,59784,0,77.659072,12.907175,1903,2,1,1680000000,1700000000,-109.5,GSM
404,10,1154,6042,0,77.409072,13.018794,1442,2,1,1680000000,1700000000,-108.7,GSM
404,1,331,89779,0,77.520266,12.913537,868,8,1,1680000000,1700000000,-90.8,LTE
404,472,239,83955,0,77.626344,12.867949,1177,7,1,1680000000,1700000000,-99.0,LTE
404,20,5169,33307,0,77.745403,12.786567,262,2,1,1680000000,1700000000,-106.9,GSM
405,20,4627,15257,0,77.583517,13.073302,645,22,1,1680000000,1700000000,-95.1,NR
404,10,3356,67350,0,77.618077,13.054612,1602,7,1,1680000000,1700000000,-107.5,UMTS
405,1,937,47630,0,77.715952,12.882186,1190,2,1,1680000000,1700000000,-106.4,GSM
404,472,5100,44742,0,77.621345,13.02798,1772,8,1,1680000000,1700000000,-88.1,LTE
404,472,4814,45547,0,77.764997,13.003561,806,10,1,1680000000,1700000000,-112.8,LTE
405,10,1894,63026,0,77.410552,13.045967,1012,3,1,1680000000,1700000000,-104.2,UMTS
404,20,5775,58695,0,77.720084,12.963373,1540,10,1,1680000000,1700000000,-91.4,LTE
404,10,9381,45355,0,77.552111,13.009973,1740,3,1,1680000000,1700000000,-97.6,GSM
405,472,5854,26602,0,77.771783,12.82062,1318,2,1,1680000000,1700000000,-102.3,LTE
405,10,3674,14829,0,77.663507,12.867337,459,17,1,1680000000,1700000000,-103.8,UMTS
404,472,7389,47013,0,77.713378,12.947016,349,2,1,1680000000,1700000000,-108.2,LTE
404,10,5619,12343,0,77.666814,12.945267,795,5,1,1680000000,1700000000,-100.4,UMTS
405,10,7597,9970,0,77.52361,12.91437,573,8,1,1680000000,1700000000,-91.9,LTE
404,20,5831,37517,0,77.673638,12.861829,1202,19,1,1680000000,1700000000,-100.3,LTE
405,472,3411,17340,0,77.627326,13.132991,981,4,1,1680000000,1700000000,-90.3,UMTS
405,10,7835,64099,0,77.461683,12.741223,776,4,1,1680000000,1700000000,-102.4,GSM
405,472,5895,5735,0,77.488893,12.75145,1793,1,1,1680000000,1700000000,-113.4,GSM
405,472,6584,68893,0,77.646383,12.891914,775,9,1,1680000000,1700000000,-95.6,LTE
404,20,6350,84521,0,77.609782,13.027257,1548,5,1,1680000000,1700000000,-91.9,NR
404,1,260,94816,0,77.52487,12.970964,602,2,1,1680000000,1700000000,-103.3,NR
405,472,2105,73071,0,77.563529,13.075097,766,24,1,1680000000,1700000000,-83.3,LTE
405,20,4039,82280,0,77.457846,13.133485,1155,1,1,1680000000,1700000000,-107.2,UMTS
405,20,3357,4886,0,77.431414,13.177378,108,3,1,1680000000,1700000000,-102.2,UMTS
405,20,4867,16873,0,77.5169,12.932103,1427,17,1,1680000000,1700000000,-101.1,LTE
404,472,3540,13725,0,77.759479,13.144321,922,3,1,1680000000,1700000000,-120.0,GSM
405,1,751,44583,0,77.703107,12.822243,1035,4,1,1680000000,1700000000,-105.0,GSM
405,472,7525,8648,0,77.585333,13.067298,482,15,1,1680000000,1700000000,-79.1,LTE
404,472,6015,94301,0,77.688171,12.945289,403,6,1,1680000000,1700000000,-108.1,LTE
404,472,4272,66071,0,77.638898,12.877429,655,4,1,1680000000,1700000000,-97.2,UMTS
405,10,3546,42727,0,77.634864,12.975257,1294,19,1,1680000000,1700000000,-84.3,LTE
404,472,8515,64998,0,77.55511,13.093787,316,2,1,1680000000,1700000000,-81.2,NR
404,472,1430,75237,0,77.486692,12.893739,294,10,1,1680000000,1700000000,-107.5,GSM
405,472,2206,13625,0,77.63028,12.952977,946,6,1,1680000000,1700000000,-83.4,LTE
405,20,7301,90610,0,77.63259,12.89817,1824,9,1,1680000000,1700000000,-90.1,UMTS
404,20,8461,15071,0,77.583054,13.038195,1957,19,1,1680000000,1700000000,-88.2,NR
404,472,3478,11937,0,77.733525,13.097998,1832,4,1,1680000000,1700000000,-105.0,UMTS
404,20,4020,43749,0,77.72154,13.007145,381,10,1,1680000000,1700000000,-115.3,GSM
405,20,1620,68983,0,77.513472,13.104365,1898,4,1,1680000000,1700000000,-112.2,UMTS
404,20,3614,79137,0,77.574918,12.76377,324,3,1,1680000000,1700000000,-120.0,GSM
404,472,1623,97739,0,77.587521,12.927881,499,7,1,1680000000,1700000000,-99.7,UMTS
405,10,8374,58799,0,77.764556,13.043586,767,3,1,1680000000,1700000000,-102.3,GSM
404,1,8542,65019,0,77.658289,12.922926,545,5,1,1680000000,1700000000,-97.0,LTE
405,10,8457,72211,0,77.62309,13.007395,1102,3,1,1680000000,1700000000,-103.6,LTE
405,472,9036,93356,0,77.658039,13.046657,1457,7,1,1680000000,1700000000,-86.3,NR
404,10,8134,35929,0,77.677324,12.907894,700,7,1,1680000000,1700000000,-98.1,UMTS
404,10,1529,4343,0,77.596783,12.93966,968,4,1,1680000000,1700000000,-83.1,LTE
405,10,6365,49062,0,77.58349,12.884322,963,22,1,1680000000,1700000000,-95.9,GSM
404,472,6258,58750,0,77.779698,13.082217,1850,2,1,1680000000,1700000000,-105.3,GSM
404,472,9253,34020,0,77.581659,13.04005,515,6,1,1680000000,1700000000,-101.1,LTE
404,20,3669,88984,0,77.760804,12.992705,1978,25,1,1680000000,1700000000,-93.9,UMTS
405,20,1957,64652,0,77.414069,13.157294,505,2,1,1680000000,1700000000,-114.7,UMTS
405,472,4711,58093,0,77.768372,13.043741,1538,4,1,1680000000,1700000000,-107.1,GSM
405,1,8301,83015,0,77.527136,13.093151,1542,4,1,1680000000,1700000000,-102.8,UMTS
404,472,9910,12351,0,77.647687,13.062662,1038,5,1,1680000000,1700000000,-107.3,UMTS
